Name	Value	Access	
CANFD.RMB29.DATA[63]	0x80	ReadWrite	
CANFD.RMB30.HF0	0x20a8'208a	ReadWrite	
CANFD.RMB30.HF1	0x0000'0002	ReadWrite	
CANFD.RMB30.HF2	0x0000'0000	ReadWrite	
CANFD.RMB30.DF[0]	0x0008'2002	ReadWrite	
CANFD.RMB30.DF[1]	0xa020'008a	ReadWrite	
CANFD.RMB30.DF[2]	0x2008'2002	ReadWrite	
CANFD.RMB30.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB30.DF[4]	0x2028'2002	ReadWrite	
CANFD.RMB30.DF[5]	0xa020'248a	ReadWrite	
CANFD.RMB30.DF[6]	0x0000'0002	ReadWrite	
CANFD.RMB30.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB30.DF[8]	0x2008'2002	ReadWrite	
CANFD.RMB30.DF[9]	0xa010'008a	ReadWrite	
CANFD.RMB30.DF[10]	0x2028'2002	ReadWrite	
CANFD.RMB30.DF[11]	0x0000'2000	ReadWrite	
CANFD.RMB30.DF[12]	0xa028'200a	ReadWrite	
CANFD.RMB30.DF[13]	0xa4a0'2082	ReadWrite	
CANFD.RMB30.DF[14]	0x0000'2000	ReadWrite	
CANFD.RMB30.DF[15]	0x0000'0002	ReadWrite	
CANFD.RMB30.DATA[0]	0x02	ReadWrite	
CANFD.RMB30.DATA[1]	0x00	ReadWrite	
CANFD.RMB30.DATA[2]	0x00	ReadWrite	
CANFD.RMB30.DATA[3]	0x00	ReadWrite	
CANFD.RMB30.DATA[4]	0x8a	ReadWrite	
CANFD.RMB30.DATA[5]	0x00	ReadWrite	
CANFD.RMB30.DATA[6]	0x28	ReadWrite	
CANFD.RMB30.DATA[7]	0x00	ReadWrite	
CANFD.RMB30.DATA[8]	0x02	ReadWrite	
CANFD.RMB30.DATA[9]	0x10	ReadWrite	
CANFD.RMB30.DATA[10]	0x88	ReadWrite	
CANFD.RMB30.DATA[11]	0x20	ReadWrite	
CANFD.RMB30.DATA[12]	0x00	ReadWrite	
CANFD.RMB30.DATA[13]	0x00	ReadWrite	
CANFD.RMB30.DATA[14]	0x00	ReadWrite	
CANFD.RMB30.DATA[15]	0x00	ReadWrite	
CANFD.RMB30.DATA[16]	0x42	ReadWrite	
CANFD.RMB30.DATA[17]	0x00	ReadWrite	
CANFD.RMB30.DATA[18]	0x20	ReadWrite	
CANFD.RMB30.DATA[19]	0x80	ReadWrite	
CANFD.RMB30.DATA[20]	0x8a	ReadWrite	
CANFD.RMB30.DATA[21]	0x20	ReadWrite	
CANFD.RMB30.DATA[22]	0xa0	ReadWrite	
CANFD.RMB30.DATA[23]	0x20	ReadWrite	
CANFD.RMB30.DATA[24]	0x02	ReadWrite	
CANFD.RMB30.DATA[25]	0x00	ReadWrite	
CANFD.RMB30.DATA[26]	0x00	ReadWrite	
CANFD.RMB30.DATA[27]	0x00	ReadWrite	
CANFD.RMB30.DATA[28]	0x00	ReadWrite	
CANFD.RMB30.DATA[29]	0x00	ReadWrite	
CANFD.RMB30.DATA[30]	0x00	ReadWrite	
CANFD.RMB30.DATA[31]	0x00	ReadWrite	
CANFD.RMB30.DATA[32]	0x02	ReadWrite	
CANFD.RMB30.DATA[33]	0x00	ReadWrite	
CANFD.RMB30.DATA[34]	0x28	ReadWrite	
CANFD.RMB30.DATA[35]	0x00	ReadWrite	
CANFD.RMB30.DATA[36]	0x8a	ReadWrite	
CANFD.RMB30.DATA[37]	0x00	ReadWrite	
CANFD.RMB30.DATA[38]	0x08	ReadWrite	
CANFD.RMB30.DATA[39]	0x20	ReadWrite	
CANFD.RMB30.DATA[40]	0x82	ReadWrite	
CANFD.RMB30.DATA[41]	0x20	ReadWrite	
CANFD.RMB30.DATA[42]	0x28	ReadWrite	
CANFD.RMB30.DATA[43]	0x20	ReadWrite	
CANFD.RMB30.DATA[44]	0x00	ReadWrite	
CANFD.RMB30.DATA[45]	0x00	ReadWrite	
CANFD.RMB30.DATA[46]	0x00	ReadWrite	
CANFD.RMB30.DATA[47]	0x00	ReadWrite	
CANFD.RMB30.DATA[48]	0x02	ReadWrite	
CANFD.RMB30.DATA[49]	0x00	ReadWrite	
CANFD.RMB30.DATA[50]	0x28	ReadWrite	
CANFD.RMB30.DATA[51]	0x00	ReadWrite	
CANFD.RMB30.DATA[52]	0x8a	ReadWrite	
CANFD.RMB30.DATA[53]	0x24	ReadWrite	
CANFD.RMB30.DATA[54]	0xac	ReadWrite	
CANFD.RMB30.DATA[55]	0xa0	ReadWrite	
CANFD.RMB30.DATA[56]	0x02	ReadWrite	
CANFD.RMB30.DATA[57]	0x00	ReadWrite	
CANFD.RMB30.DATA[58]	0x00	ReadWrite	
CANFD.RMB30.DATA[59]	0x00	ReadWrite	
CANFD.RMB30.DATA[60]	0x00	ReadWrite	
CANFD.RMB30.DATA[61]	0x00	ReadWrite	
CANFD.RMB30.DATA[62]	0x80	ReadWrite	
CANFD.RMB30.DATA[63]	0x00	ReadWrite	
CANFD.RMB31.HF0	0x2000'2002	ReadWrite	
CANFD.RMB31.HF1	0xa004'008a	ReadWrite	
CANFD.RMB31.HF2	0x2008'2002	ReadWrite	
CANFD.RMB31.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB31.DF[1]	0x002c'200a	ReadWrite	
CANFD.RMB31.DF[2]	0xa424'208a	ReadWrite	
CANFD.RMB31.DF[3]	0x0000'2000	ReadWrite	
CANFD.RMB31.DF[4]	0x0000'0002	ReadWrite	
CANFD.RMB31.DF[5]	0x2000'0002	ReadWrite	
CANFD.RMB31.DF[6]	0xa028'208e	ReadWrite	
CANFD.RMB31.DF[7]	0x2000'2002	ReadWrite	
CANFD.RMB31.DF[8]	0x0000'2000	ReadWrite	
CANFD.RMB31.DF[9]	0x8028'2002	ReadWrite	
CANFD.RMB31.DF[10]	0xa020'248a	ReadWrite	
CANFD.RMB31.DF[11]	0x0000'2000	ReadWrite	
CANFD.RMB31.DF[12]	0x0000'0002	ReadWrite	
CANFD.RMB31.DF[13]	0x2008'2002	ReadWrite	
CANFD.RMB31.DF[14]	0x8000'008a	ReadWrite	
CANFD.RMB31.DF[15]	0x2028'2002	ReadWrite	
CANFD.RMB31.DATA[0]	0x00	ReadWrite	
CANFD.RMB31.DATA[1]	0x00	ReadWrite	
CANFD.RMB31.DATA[2]	0x00	ReadWrite	
CANFD.RMB31.DATA[3]	0x00	ReadWrite	
CANFD.RMB31.DATA[4]	0x42	ReadWrite	
CANFD.RMB31.DATA[5]	0x00	ReadWrite	
CANFD.RMB31.DATA[6]	0x28	ReadWrite	
CANFD.RMB31.DATA[7]	0x80	ReadWrite	
CANFD.RMB31.DATA[8]	0x8a	ReadWrite	
CANFD.RMB31.DATA[9]	0x20	ReadWrite	
CANFD.RMB31.DATA[10]	0x08	ReadWrite	
CANFD.RMB31.DATA[11]	0x20	ReadWrite	
CANFD.RMB31.DATA[12]	0x02	ReadWrite	
CANFD.RMB31.DATA[13]	0x00	ReadWrite	
CANFD.RMB31.DATA[14]	0x00	ReadWrite	
CANFD.RMB31.DATA[15]	0x20	ReadWrite	
CANFD.RMB31.DATA[16]	0x02	ReadWrite	
CANFD.RMB31.DATA[17]	0x20	ReadWrite	
CANFD.RMB31.DATA[18]	0x00	ReadWrite	
CANFD.RMB31.DATA[19]	0x00	ReadWrite	
CANFD.RMB31.DATA[20]	0x02	ReadWrite	
CANFD.RMB31.DATA[21]	0x00	ReadWrite	
CANFD.RMB31.DATA[22]	0x08	ReadWrite	
CANFD.RMB31.DATA[23]	0x00	ReadWrite	
CANFD.RMB31.DATA[24]	0x8a	ReadWrite	
CANFD.RMB31.DATA[25]	0x00	ReadWrite	
CANFD.RMB31.DATA[26]	0x00	ReadWrite	
CANFD.RMB31.DATA[27]	0x00	ReadWrite	
CANFD.RMB31.DATA[28]	0x82	ReadWrite	
CANFD.RMB31.DATA[29]	0x20	ReadWrite	
CANFD.RMB31.DATA[30]	0x00	ReadWrite	
CANFD.RMB31.DATA[31]	0x20	ReadWrite	
CANFD.RMB31.DATA[32]	0x00	ReadWrite	
CANFD.RMB31.DATA[33]	0x00	ReadWrite	
CANFD.RMB31.DATA[34]	0x00	ReadWrite	
CANFD.RMB31.DATA[35]	0x00	ReadWrite	
CANFD.RMB31.DATA[36]	0x02	ReadWrite	
CANFD.RMB31.DATA[37]	0x10	ReadWrite	
CANFD.RMB31.DATA[38]	0x28	ReadWrite	
CANFD.RMB31.DATA[39]	0x20	ReadWrite	
CANFD.RMB31.DATA[40]	0x82	ReadWrite	
CANFD.RMB31.DATA[41]	0x00	ReadWrite	
CANFD.RMB31.DATA[42]	0x28	ReadWrite	
CANFD.RMB31.DATA[43]	0xa4	ReadWrite	
CANFD.RMB31.DATA[44]	0x02	ReadWrite	
CANFD.RMB31.DATA[45]	0x00	ReadWrite	
CANFD.RMB31.DATA[46]	0x00	ReadWrite	
CANFD.RMB31.DATA[47]	0x00	ReadWrite	
CANFD.RMB31.DATA[48]	0x00	ReadWrite	
CANFD.RMB31.DATA[49]	0x00	ReadWrite	
CANFD.RMB31.DATA[50]	0x00	ReadWrite	
CANFD.RMB31.DATA[51]	0x00	ReadWrite	
CANFD.RMB31.DATA[52]	0x02	ReadWrite	
CANFD.RMB31.DATA[53]	0x00	ReadWrite	
CANFD.RMB31.DATA[54]	0x08	ReadWrite	
CANFD.RMB31.DATA[55]	0x20	ReadWrite	
CANFD.RMB31.DATA[56]	0x8a	ReadWrite	
CANFD.RMB31.DATA[57]	0x00	ReadWrite	
CANFD.RMB31.DATA[58]	0x08	ReadWrite	
CANFD.RMB31.DATA[59]	0x20	ReadWrite	
CANFD.RMB31.DATA[60]	0x82	ReadWrite	
CANFD.RMB31.DATA[61]	0x20	ReadWrite	
CANFD.RMB31.DATA[62]	0x08	ReadWrite	
CANFD.RMB31.DATA[63]	0x20	ReadWrite	
CANFD.ECCSR	0x0000'0010	ReadWrite	
CANFD.ECTMR	0x0000	ReadWrite	
CANFD.ECTDR	0x0000'0000	ReadWrite	
CANFD.ECEAR	0x0000'0000	ReadWrite	
